longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,rooms_per_household,bedrooms_per_room,population_per_household
-121.8,37.27,17,3912,737,2693,746,5.0772,221500,5.2439678284182305,0.18839468302658488,3.6099195710455763
-121.8,37.26,18,3631,947,2357,757,2.875,184400,4.796565389696169,0.2608096942990912,3.1136063408190227
-121.8,37.26,16,1868,285,995,284,5.9053,260500,6.577464788732394,0.15256959314775162,3.5035211267605635
-121.8,37.23,18,3179,526,1663,507,5.9225,265800,6.270216962524655,0.16546083674111356,3.280078895463511
-121.8,37.23,18,2581,358,1284,377,6.7385,272400,6.846153846153846,0.13870592793490896,3.405835543766578
-121.8,36.72,14,2493,407,1296,418,5.4508,190000,5.964114832535885,0.1632571199358203,3.1004784688995217
-121.8,36.68,18,8581,1957,6071,1889,3.0,162200,4.542615140285865,0.22806199743619623,3.213869772366331
-121.81,39.71,18,1222,250,708,281,2.0288,116700,4.3487544483985765,0.20458265139116202,2.5195729537366547
-121.81,38.84,37,352,65,238,67,2.8542,275000,5.253731343283582,0.1846590909090909,3.5522388059701493
-121.81,38.49,18,4518,827,2230,715,3.9309,178500,6.3188811188811185,0.183045595396193,3.1188811188811187
-121.81,38.45,24,1951,341,1140,338,3.7061,128500,5.772189349112426,0.17478216299333674,3.3727810650887573
-121.81,38.43,30,1674,297,756,292,3.9286,133100,5.732876712328767,0.1774193548387097,2.589041095890411
-121.81,38.01,52,1124,245,528,226,2.2639,128500,4.9734513274336285,0.2179715302491103,2.336283185840708
-121.81,38.01,47,1942,430,1074,393,2.2361,105100,4.9414758269720105,0.22142121524201855,2.732824427480916
-121.81,38.0,37,2724,579,1400,540,2.905,97300,5.044444444444444,0.21255506607929514,2.5925925925925926
-121.81,37.99,18,2807,445,1315,437,4.8194,170400,6.423340961098398,0.15853224082650516,3.009153318077803
-121.81,37.97,8,1584,236,615,202,6.4753,166800,7.841584158415841,0.14898989898989898,3.0445544554455446
-121.81,37.41,25,2496,351,1034,367,7.0544,320700,6.801089918256131,0.140625,2.8174386920980927
-121.81,37.39,34,2218,286,827,299,7.4559,456500,7.418060200668896,0.12894499549143373,2.765886287625418
-121.81,37.38,29,570,76,244,72,12.3292,416700,7.916666666666667,0.13333333333333333,3.388888888888889
-121.81,37.37,24,962,146,492,155,7.2861,328000,6.2064516129032254,0.15176715176715178,3.174193548387097
-121.81,37.36,20,3189,420,1234,389,7.5813,374100,8.197943444730077,0.1317027281279398,3.172236503856041
-121.81,37.35,29,2396,452,2000,481,4.375,185500,4.981288981288981,0.18864774624373956,4.158004158004158
-121.81,37.35,28,3477,671,2990,648,4.4671,172600,5.3657407407407405,0.19298245614035087,4.614197530864198
-121.81,37.33,4,5532,778,3651,770,7.2982,343000,7.184415584415585,0.1406362979031092,4.741558441558442
-121.81,37.31,15,1898,395,1527,381,4.4792,212500,4.981627296587926,0.20811380400421498,4.0078740157480315
-121.81,37.31,15,1794,366,1533,371,5.7843,209900,4.835579514824798,0.2040133779264214,4.132075471698113
-121.81,37.3,15,1929,345,1683,347,5.5248,235600,5.5590778097982705,0.17884914463452567,4.85014409221902
-121.81,37.3,14,1870,348,1214,347,4.9769,186500,5.389048991354467,0.18609625668449198,3.4985590778097984
-121.81,37.29,15,5957,1037,3838,997,6.2907,253100,5.974924774322969,0.174080913211348,3.8495486459378134
-121.81,37.28,17,2277,428,1887,422,5.7078,217000,5.395734597156398,0.18796662274923145,4.471563981042654
-121.81,37.27,22,2996,695,2169,607,4.3438,209700,4.9357495881383855,0.23197596795727637,3.57331136738056
-121.81,37.27,20,3244,520,1769,469,5.9214,224000,6.91684434968017,0.16029593094944514,3.771855010660981
-121.81,37.26,16,1911,327,1158,332,5.9359,249500,5.756024096385542,0.17111459968602827,3.4879518072289155
-121.81,37.26,14,3379,683,1465,620,4.0547,236200,5.45,0.20213080793134064,2.3629032258064515
-121.81,37.25,25,4096,623,2128,618,6.2957,251800,6.627831715210356,0.152099609375,3.44336569579288
-121.81,37.25,20,3398,771,1231,744,2.0288,350000,4.567204301075269,0.2268981753972925,1.6545698924731183
-121.81,37.25,12,2070,587,1216,532,4.1926,244500,3.8909774436090228,0.28357487922705316,2.2857142857142856
-121.81,37.23,24,2413,369,1237,381,6.4328,257200,6.333333333333333,0.15292167426440115,3.2467191601049867
-121.81,37.23,19,2635,427,1497,410,6.3178,248000,6.426829268292683,0.1620493358633776,3.651219512195122
-121.81,37.23,16,1674,281,850,254,5.3157,253300,6.590551181102362,0.16786140979689368,3.3464566929133857
-121.82,39.76,23,6010,1116,2710,1149,3.0068,107300,5.230635335073977,0.18569051580698837,2.3585726718885986
-121.82,39.75,37,2236,372,974,379,3.2016,97000,5.899736147757256,0.16636851520572452,2.569920844327177
-121.82,39.75,29,7744,1375,3316,1365,3.0253,111400,5.6732600732600735,0.17755681818181818,2.429304029304029
-121.82,39.73,44,2923,659,1371,626,2.2925,85800,4.669329073482428,0.2254533014026685,2.1900958466453675
-121.82,39.73,33,2242,517,1160,449,1.7426,60300,4.993318485523385,0.23059768064228367,2.5835189309576836
-121.82,39.72,42,2978,694,1879,679,1.5064,66300,4.3858615611192935,0.23304231027535258,2.767304860088365
-121.82,38.46,10,6331,1181,3419,1110,3.7083,154800,5.703603603603604,0.1865424103617122,3.08018018018018
-121.82,38.36,26,1974,364,1002,362,3.3036,210000,5.45303867403315,0.18439716312056736,2.7679558011049723
-121.82,38.02,46,176,43,101,40,2.2361,93800,4.4,0.24431818181818182,2.525
-121.82,38.01,50,1120,281,625,239,1.5988,96400,4.686192468619247,0.25089285714285714,2.6150627615062763
-121.82,38.01,47,1265,254,587,247,2.6364,93500,5.1214574898785425,0.2007905138339921,2.376518218623482
-121.82,38.01,42,1017,253,798,266,2.1719,99100,3.8233082706766917,0.2487708947885939,3.0
-121.82,38.01,25,3018,606,1614,568,3.4722,127000,5.313380281690141,0.20079522862823063,2.841549295774648
-121.82,38.0,30,3268,567,1714,565,4.4583,131000,5.784070796460177,0.17350061199510403,3.033628318584071
-121.82,38.0,29,2070,452,985,420,2.8466,113400,4.928571428571429,0.21835748792270532,2.3452380952380953
-121.82,37.98,13,3995,605,1969,607,5.0164,165200,6.58154859967051,0.15143929912390489,3.243822075782537
-121.82,37.81,12,4711,659,2089,621,8.3209,485400,7.586151368760064,0.13988537465506262,3.363929146537842
-121.82,37.69,12,1906,351,802,319,4.9375,227700,5.974921630094044,0.18415529905561384,2.5141065830721003
-121.82,37.39,37,4137,636,1569,578,6.1008,286200,7.157439446366782,0.15373459028281364,2.7145328719723185
-121.82,37.38,32,3747,665,1687,649,5.4949,330800,5.7734976887519265,0.17747531358420068,2.5993836671802772
-121.82,37.38,32,1650,246,768,263,6.8462,320900,6.273764258555133,0.14909090909090908,2.920152091254753
-121.82,37.37,42,2913,577,1873,580,3.7214,167900,5.022413793103448,0.19807758324751115,3.2293103448275864
-121.82,37.37,41,1558,281,970,304,4.4167,215200,5.125,0.1803594351732991,3.1907894736842106
-121.82,37.37,40,802,149,445,143,4.0446,196300,5.608391608391608,0.185785536159601,3.111888111888112
-121.82,37.36,34,1834,377,1450,347,3.7188,161500,5.285302593659942,0.2055616139585605,4.178674351585014
-121.82,37.36,33,1624,337,1412,323,4.0385,167600,5.027863777089784,0.20751231527093597,4.371517027863777
-121.82,37.35,24,2298,575,2409,569,3.4509,182400,4.038664323374341,0.25021758050478676,4.233743409490334
-121.82,37.34,23,7609,1446,6034,1414,4.8424,195300,5.381188118811881,0.19003811276120383,4.267326732673268
-121.82,37.33,23,3279,647,2582,630,4.3782,175800,5.204761904761905,0.1973162549557792,4.098412698412698
-121.82,37.32,10,2506,623,2634,622,3.135,231400,4.028938906752412,0.24860335195530725,4.234726688102894
-121.82,37.31,22,2044,402,1925,429,3.7102,177500,4.764568764568764,0.19667318982387474,4.487179487179487
-121.82,37.31,15,1504,294,1267,291,5.5145,219400,5.168384879725086,0.19547872340425532,4.353951890034364
-121.82,37.29,16,2085,394,1705,391,5.0225,222800,5.332480818414322,0.18896882494004796,4.360613810741688
-121.82,37.28,33,2873,489,1946,475,5.0709,176400,6.048421052631579,0.17020536025060912,4.096842105263158
-121.82,37.28,31,1340,235,1336,270,4.2361,179500,4.962962962962963,0.17537313432835822,4.948148148148148
-121.82,37.27,16,2030,321,1343,365,6.3566,279100,5.561643835616438,0.158128078817734,3.6794520547945204
-121.82,37.26,10,3030,574,1623,589,5.1356,218700,5.144312393887946,0.18943894389438945,2.7555178268251272
-121.82,37.25,25,4021,634,2178,650,5.1663,241200,6.186153846153847,0.1576722208405869,3.350769230769231
-121.82,37.25,24,3344,531,1768,541,5.8305,245600,6.181146025878004,0.15879186602870812,3.268022181146026
-121.82,37.24,20,3671,567,1944,589,6.0538,241000,6.232597623089983,0.15445382729501497,3.300509337860781
-121.82,37.23,25,2349,394,1266,383,4.9688,233100,6.133159268929504,0.16773094934014474,3.3054830287206265
-121.82,37.23,23,4487,584,2024,580,7.5218,291500,7.7362068965517246,0.1301537775796746,3.489655172413793
-121.82,36.95,16,2599,430,1417,445,4.6611,349300,5.840449438202247,0.1654482493266641,3.1842696629213485
-121.82,36.86,17,1573,272,142,55,2.1719,420000,28.6,0.1729179910998093,2.581818181818182
-121.82,36.61,24,2437,438,1430,444,3.8015,169100,5.488738738738738,0.1797291752154288,3.220720720720721
-121.82,36.54,22,1746,363,886,364,5.5469,378800,4.7967032967032965,0.20790378006872853,2.434065934065934
-121.83,40.69,14,821,170,477,129,3.15,87500,6.364341085271318,0.20706455542021923,3.697674418604651
-121.83,39.76,12,9831,1921,4644,1775,3.1142,112600,5.5385915492957745,0.19540229885057472,2.616338028169014
-121.83,39.74,34,3263,604,1290,594,2.575,130300,5.493265993265993,0.185105730922464,2.1717171717171717
-121.83,39.73,52,1741,401,753,377,2.0064,77900,4.618037135278515,0.23032739804709937,1.9973474801061009
-121.83,39.72,52,1890,420,974,383,1.6827,78700,4.934725848563969,0.2222222222222222,2.5430809399477807
-121.83,39.23,25,3819,702,1983,658,2.4464,72500,5.803951367781155,0.1838177533385703,3.013677811550152
-121.83,39.1,42,1282,198,451,159,3.2917,97900,8.062893081761006,0.1544461778471139,2.8364779874213837
-121.83,38.45,36,839,158,446,167,2.3438,122700,5.023952095808383,0.18831942789034564,2.6706586826347305
-121.83,38.45,32,2139,440,1154,411,3.2672,107500,5.204379562043796,0.20570359981299674,2.807785888077859
-121.83,38.45,15,5115,776,2540,794,4.8611,146400,6.442065491183879,0.15171065493646138,3.198992443324937
-121.83,38.0,8,2572,738,1384,684,1.7161,75800,3.760233918128655,0.2869362363919129,2.0233918128654973
-121.83,38.0,25,1710,288,799,259,4.8359,145300,6.602316602316602,0.16842105263157894,3.0849420849420848
-121.83,38.0,15,6365,1646,3838,1458,2.5495,103600,4.36556927297668,0.2586017282010998,2.6323731138545954
-121.83,37.99,23,1970,296,935,279,4.4853,145900,7.060931899641577,0.150253807106599,3.3512544802867383
-121.83,37.99,23,1150,174,572,174,4.9167,152400,6.609195402298851,0.15130434782608695,3.2873563218390807
-121.83,37.99,16,2919,462,1456,453,5.6779,164700,6.443708609271523,0.15827338129496402,3.2141280353200883
-121.83,37.38,31,3633,843,2677,797,3.2222,184800,4.558343789209536,0.2320396366639141,3.358845671267252
-121.83,37.38,15,4430,992,3278,1018,4.5533,209900,4.351669941060904,0.22392776523702032,3.2200392927308448
-121.83,37.37,43,821,149,370,135,4.25,209100,6.0814814814814815,0.1814859926918392,2.740740740740741
-121.83,37.36,29,4045,885,3036,845,3.1982,171700,4.78698224852071,0.21878862793572312,3.5928994082840235
-121.83,37.36,22,3936,860,3508,877,4.2312,183800,4.488027366020525,0.2184959349593496,4.0
-121.83,37.35,31,2914,715,3547,645,3.7143,178600,4.517829457364341,0.2453671928620453,5.499224806201551
-121.83,37.34,26,1848,339,1952,327,4.087,182500,5.651376146788991,0.18344155844155843,5.969418960244648
-121.83,37.34,21,6404,1232,6047,1235,4.2098,193400,5.185425101214575,0.19237976264834478,4.896356275303644
-121.83,37.33,27,3127,610,3257,604,4.6333,173600,5.177152317880795,0.1950751519027822,5.392384105960265
-121.83,37.32,26,1125,210,943,214,4.825,181000,5.257009345794392,0.18666666666666668,4.406542056074766
-121.83,37.32,21,4559,1163,5124,1124,3.2052,179000,4.056049822064057,0.2550998025882869,4.5587188612099645
-121.83,37.32,17,1887,664,1906,597,2.5652,165300,3.1608040201005023,0.35188129305776367,3.1926298157453936
-121.83,37.31,19,11181,1895,7817,1853,5.6058,232700,6.033998920669185,0.16948394597978714,4.21856449001619
-121.83,37.3,16,5684,1386,4203,1318,3.1964,185800,4.312594840667678,0.2438423645320197,3.1889226100151746
-121.83,37.29,20,2308,461,2223,456,4.2589,191000,5.06140350877193,0.19974003466204507,4.875
-121.83,37.29,20,1649,408,1729,362,3.3833,115200,4.55524861878453,0.24742268041237114,4.776243093922652
-121.83,37.29,10,1828,453,1356,409,4.5943,123500,4.469437652811736,0.24781181619256018,3.315403422982885
-121.83,37.28,19,2644,833,2317,780,3.1042,183100,3.3897435897435897,0.315052950075643,2.9705128205128206
-121.83,37.28,17,3057,606,2030,602,5.2166,230900,5.078073089700997,0.19823356231599606,3.372093023255814
-121.83,37.27,8,4454,1058,2595,1027,4.5615,282600,4.336903602726387,0.23753929052537046,2.5267770204479065
-121.83,37.26,7,3609,751,1739,682,4.5033,213100,5.2917888563049855,0.20809088390135771,2.5498533724340176
-121.83,37.26,15,3243,551,1752,551,5.5849,257400,5.885662431941924,0.16990440949737898,3.17967332123412
-121.83,37.26,11,2394,403,1393,409,5.5875,259300,5.853300733496333,0.1683375104427736,3.4058679706601467
-121.83,37.25,17,2332,637,1636,623,3.1932,123400,3.7431781701444624,0.27315608919382506,2.626003210272873
-121.83,37.24,23,2543,388,1297,385,5.9164,237400,6.605194805194805,0.1525756979944947,3.3688311688311687
-121.83,37.23,7,5389,903,2232,825,6.6659,500001,6.532121212121212,0.1675635553906105,2.7054545454545456
-121.83,37.23,22,5507,841,2785,848,6.0889,245200,6.494103773584905,0.15271472671145814,3.2841981132075473
-121.83,37.21,14,2714,361,1259,375,7.7738,387500,7.237333333333333,0.13301400147383935,3.3573333333333335
-121.83,37.02,22,1903,350,760,322,2.9559,288400,5.909937888198757,0.1839201261166579,2.360248447204969
-121.83,36.98,19,4431,705,1764,679,4.3321,298600,6.525773195876289,0.15910629654705485,2.597938144329897
-121.83,36.62,33,2938,576,1516,568,3.5,162400,5.172535211267606,0.19605173587474473,2.6690140845070425
-121.83,36.62,33,1771,398,1037,388,2.7708,161800,4.564432989690721,0.22473178994918125,2.672680412371134
-121.83,36.61,27,5665,1281,3612,1191,3.0542,142100,4.756507136859781,0.22612533097969992,3.0327455919395465
-121.83,36.61,27,2248,466,1644,453,3.2545,131200,4.962472406181015,0.20729537366548043,3.629139072847682
-121.83,36.61,26,3723,789,2563,747,3.4531,133100,4.983935742971887,0.2119258662369057,3.431057563587684
-121.83,36.6,30,2748,502,1491,535,4.3472,185000,5.136448598130841,0.1826783114992722,2.7869158878504674
-121.84,39.76,14,2351,620,1215,548,2.3155,102300,4.29014598540146,0.26371756699276905,2.2171532846715327
-121.84,39.74,43,2976,599,1181,560,2.2621,85100,5.314285714285714,0.2012768817204301,2.1089285714285713
-121.84,39.73,52,957,263,513,223,1.3672,55000,4.291479820627803,0.27481713688610243,2.3004484304932737
-121.84,39.73,52,857,232,520,198,0.987,112500,4.328282828282828,0.2707117852975496,2.6262626262626263
-121.84,39.73,52,677,152,379,154,1.6797,94800,4.396103896103896,0.22451994091580502,2.461038961038961
-121.84,39.73,52,502,100,311,100,1.5481,200000,5.02,0.199203187250996,3.11
-121.84,39.68,38,549,105,275,94,3.5375,153100,5.840425531914893,0.1912568306010929,2.925531914893617
-121.84,38.65,29,3167,548,1554,534,4.3487,200700,5.930711610486892,0.17303441742974424,2.9101123595505616
-121.84,37.99,15,2380,385,1292,388,4.6029,142600,6.134020618556701,0.16176470588235295,3.329896907216495
-121.84,37.99,13,4545,952,2188,901,3.3625,126100,5.0443951165371805,0.20946094609460947,2.428412874583796
-121.84,37.98,8,7505,1089,3325,1016,5.2699,204200,7.386811023622047,0.14510326449033978,3.2726377952755907
-121.84,37.66,13,13182,2074,4847,1950,5.6417,352900,6.76,0.15733576088605675,2.4856410256410255
-121.84,37.39,31,5524,914,2848,879,5.5592,229900,6.284414106939704,0.16545981173062999,3.2400455062571103
-121.84,37.38,34,762,182,611,193,3.5625,201800,3.948186528497409,0.2388451443569554,3.1658031088082903
-121.84,37.38,33,835,181,781,169,5.1082,195800,4.940828402366864,0.21676646706586827,4.621301775147929
-121.84,37.37,42,1237,232,900,241,3.8571,187500,5.132780082987552,0.18755052546483428,3.7344398340248963
-121.84,37.37,28,1579,339,1252,353,4.1615,214800,4.473087818696884,0.21469284357188093,3.546742209631728
-121.84,37.37,15,3315,1042,2749,1059,2.3199,140100,3.130311614730878,0.3143288084464555,2.595845136921624
-121.84,37.35,20,3375,867,4610,860,2.6894,182200,3.9244186046511627,0.2568888888888889,5.3604651162790695
-121.84,37.34,27,2512,526,3033,526,4.25,162900,4.775665399239544,0.20939490445859874,5.766159695817491
-121.84,37.33,28,1535,330,1937,317,4.1146,160100,4.842271293375394,0.21498371335504887,6.110410094637224
-121.84,37.33,26,1934,408,2059,416,3.6765,163600,4.649038461538462,0.2109617373319545,4.949519230769231
-121.84,37.32,22,3015,581,2491,530,4.3419,176300,5.688679245283019,0.19270315091210613,4.7
-121.84,37.32,14,5762,1538,3979,1389,3.6953,192600,4.148308135349172,0.26692120791391877,2.8646508279337652
-121.84,37.29,24,3403,656,2829,612,4.775,191900,5.560457516339869,0.1927710843373494,4.622549019607843
-121.84,37.28,18,2749,633,1779,561,3.925,166100,4.90017825311943,0.23026555110949437,3.171122994652406
-121.84,37.27,9,3624,812,1856,721,4.2083,198400,5.026352288488211,0.2240618101545254,2.574202496532594
-121.84,37.27,17,2795,482,1904,506,5.0186,250800,5.523715415019763,0.17245080500894455,3.7628458498023716
-121.84,37.26,5,1808,340,825,339,5.0509,184800,5.333333333333333,0.18805309734513273,2.433628318584071
-121.84,37.25,25,5939,989,3275,954,5.6488,234600,6.2253668763102725,0.16652635123758208,3.4329140461215935
-121.84,37.25,17,2363,473,1369,442,4.8355,141600,5.346153846153846,0.20016927634363096,3.0972850678733033
-121.84,37.24,24,7991,1286,4017,1213,5.4741,238800,6.587798845836768,0.1609310474283569,3.3116240725474033
-121.84,37.24,18,3574,504,1803,536,6.7836,274100,6.667910447761194,0.14101846670397314,3.3638059701492535
-121.84,37.18,6,9176,1201,3637,1138,8.3837,473400,8.063268892794376,0.13088491717523976,3.195957820738137
-121.84,36.94,29,4921,967,2319,823,4.9517,307900,5.979343863912515,0.19650477545214387,2.8177399756986636
-121.84,36.61,26,2902,761,2258,719,2.5663,128900,4.036161335187761,0.2622329427980703,3.1404728789986094
-121.84,36.61,15,2190,586,1570,510,1.875,122300,4.294117647058823,0.26757990867579906,3.0784313725490198
-121.84,36.6,30,2958,691,1616,666,3.4643,191800,4.441441441441442,0.23360378634212306,2.4264264264264264
-121.84,36.59,34,3852,733,1661,696,4.3269,221300,5.5344827586206895,0.1902907580477674,2.3864942528735633
-121.84,36.25,20,958,245,590,189,2.6094,362500,5.068783068783069,0.255741127348643,3.121693121693122
-121.85,39.77,17,5273,1177,2446,1199,1.9362,89900,4.397831526271894,0.22321259245211456,2.0400333611342787
-121.85,39.75,39,568,127,267,129,1.8095,78100,4.403100775193798,0.22359154929577466,2.0697674418604652
-121.85,39.74,41,2901,689,1426,632,1.5633,84500,4.590189873417722,0.23750430885901413,2.2563291139240507
-121.85,39.73,52,444,80,1107,98,3.4191,137500,4.530612244897959,0.18018018018018017,11.295918367346939
-121.85,39.73,17,3425,827,2469,758,0.9393,88900,4.518469656992084,0.24145985401459855,3.257255936675462
-121.85,39.72,18,7272,1559,5022,1524,1.6911,98800,4.771653543307087,0.21438393839383937,3.295275590551181
-121.85,38.43,2,790,135,235,87,5.0862,166500,9.080459770114942,0.17088607594936708,2.7011494252873565
-121.85,38.0,26,3364,570,1806,566,4.2647,133400,5.943462897526501,0.1694411414982164,3.1908127208480566
-121.85,38.0,24,2269,584,1239,542,2.0411,100000,4.186346863468635,0.25738210665491407,2.2859778597785976
-121.85,37.72,43,228,40,83,42,10.3203,400000,5.428571428571429,0.17543859649122806,1.9761904761904763
-121.85,37.68,4,4719,741,1895,742,6.8132,282500,6.359838274932614,0.15702479338842976,2.5539083557951483
-121.85,37.66,14,4236,701,1833,663,5.6399,300600,6.389140271493213,0.1654863078375826,2.764705882352941
-121.85,37.44,8,426,61,241,55,7.309,367900,7.745454545454545,0.1431924882629108,4.381818181818182
-121.85,37.41,25,1837,278,1006,271,6.6842,265300,6.77859778597786,0.15133369624387588,3.7121771217712176
-121.85,37.41,17,2156,435,1400,393,5.6096,199100,5.486005089058525,0.2017625231910946,3.5623409669211195
-121.85,37.4,23,1793,319,1145,310,5.5968,243200,5.783870967741936,0.17791411042944785,3.693548387096774
-121.85,37.39,15,8748,1547,4784,1524,5.8322,276600,5.74015748031496,0.17684042066758116,3.1391076115485563
-121.85,37.38,12,12980,2568,8190,2515,5.2415,286500,5.1610337972166995,0.19784283513097073,3.256461232604374
-121.85,37.36,18,1525,485,1705,448,3.7198,128600,3.404017857142857,0.3180327868852459,3.8058035714285716
-121.85,37.36,15,3148,1116,3556,1037,3.0466,159600,3.0356798457087755,0.3545108005082592,3.429122468659595
-121.85,37.36,11,2109,592,2744,607,4.0452,205900,3.474464579901153,0.2807017543859649,4.520593080724876
-121.85,37.34,27,1481,409,1505,391,2.5769,137500,3.78772378516624,0.2761647535449021,3.8491048593350383
-121.85,37.33,19,735,158,597,134,4.5208,188100,5.485074626865671,0.21496598639455783,4.455223880597015
-121.85,37.33,19,2228,559,2845,551,2.6,172800,4.043557168784029,0.2508976660682226,5.163339382940109
-121.85,37.33,16,2987,874,4241,841,2.8024,127900,3.5517241379310347,0.29260127217944426,5.042806183115339
-121.85,37.3,19,6275,1546,4312,1466,2.7768,178600,4.280354706684856,0.24637450199203187,2.941336971350614
-121.85,37.28,17,4208,954,1476,904,2.3971,87500,4.654867256637168,0.2267110266159696,1.6327433628318584
-121.85,37.27,17,1957,261,863,269,7.3339,294200,7.275092936802974,0.13336739908022482,3.20817843866171
-121.85,37.26,16,2312,303,1158,295,7.4323,311800,7.83728813559322,0.13105536332179932,3.925423728813559
-121.85,37.26,16,1982,280,1030,297,6.4339,289200,6.673400673400673,0.14127144298688193,3.468013468013468
-121.85,37.26,16,1816,241,793,234,6.8194,291200,7.760683760683761,0.1327092511013216,3.388888888888889
-121.85,37.25,20,3773,624,1965,607,5.4939,241200,6.215815485996705,0.16538563477338988,3.2372322899505765
-121.85,37.24,17,6425,1268,3934,1238,5.1228,237600,5.189822294022617,0.19735408560311285,3.1777059773828755
-121.85,36.61,38,238,72,191,67,1.3897,125000,3.5522388059701493,0.3025210084033613,2.8507462686567164
-121.85,36.6,41,3138,717,1890,642,2.4864,140400,4.88785046728972,0.22848948374760994,2.94392523364486
-121.85,36.6,21,2381,701,1264,659,2.5372,218000,3.6130500758725344,0.29441411171776566,1.9180576631259485
-121.85,36.59,42,891,203,525,212,3.3156,186300,4.202830188679245,0.22783389450056116,2.4764150943396226
-121.86,40.77,17,2816,639,1027,406,2.503,65600,6.935960591133005,0.22691761363636365,2.5295566502463056
-121.86,39.78,12,7653,1578,3628,1494,3.0905,117800,5.122489959839357,0.2061936495491964,2.428380187416332
-121.86,39.76,19,7254,1785,4030,1667,2.0094,87300,4.351529694061187,0.24607113316790735,2.4175164967006597
-121.86,38.04,52,242,59,188,54,1.3958,67500,4.481481481481482,0.24380165289256198,3.4814814814814814
-121.86,38.0,16,3216,464,1504,453,5.25,161700,7.099337748344371,0.14427860696517414,3.3200883002207506
-121.86,37.7,13,9621,1344,4389,1391,6.6827,313700,6.916606757728253,0.13969441845961958,3.1552839683680807
-121.86,37.66,22,3634,664,1699,640,4.1597,293200,5.678125,0.18271876719867913,2.6546875
-121.86,37.42,20,5032,808,2695,801,6.6227,264800,6.282147315855181,0.16057233704292528,3.3645443196004994
-121.86,37.41,16,2938,589,1718,568,5.5073,178900,5.172535211267606,0.20047651463580668,3.0246478873239435
-121.86,37.41,16,2411,420,1671,442,6.5004,263600,5.45475113122172,0.17420157610949813,3.7805429864253393
-121.86,37.41,16,1489,262,945,263,7.3861,267000,5.661596958174905,0.17595701813297515,3.593155893536122
-121.86,37.4,16,2391,369,1419,373,5.8721,267800,6.410187667560321,0.15432873274780426,3.804289544235925
-121.86,37.39,17,1777,328,1235,329,5.4225,258100,5.401215805471125,0.18458075407990995,3.7537993920972643
-121.86,37.38,15,2052,405,1380,409,5.8686,181100,5.017114914425428,0.19736842105263158,3.374083129584352
-121.86,37.37,15,8162,2124,8793,2086,3.3306,210300,3.912751677852349,0.2602303357020338,4.215244487056568
-121.86,37.36,31,1602,358,1179,354,4.4896,156800,4.52542372881356,0.22347066167290885,3.330508474576271
-121.86,37.35,46,1448,330,1094,331,2.4968,174100,4.374622356495468,0.22790055248618785,3.305135951661631
-121.86,37.35,43,1536,371,1256,357,2.8,153300,4.302521008403361,0.24153645833333334,3.518207282913165
-121.86,37.35,35,2391,605,1886,595,2.5551,182100,4.018487394957983,0.2530322040987035,3.1697478991596637
-121.86,37.34,40,2277,508,1718,434,3.0089,185200,5.246543778801843,0.2231005709266579,3.9585253456221197
-121.86,37.34,29,5274,1625,6234,1639,2.5947,177300,3.217815741305674,0.3081152825180129,3.8035387431360586
-121.86,37.32,13,2519,581,2094,530,4.3621,173400,4.752830188679245,0.23064708217546645,3.950943396226415
-121.86,37.31,24,1939,652,1808,625,2.2259,112500,3.1024,0.33625580195977306,2.8928
-121.86,37.29,14,6160,1222,2472,1204,4.1444,178400,5.116279069767442,0.19837662337662337,2.053156146179402
-121.86,37.27,19,1852,268,866,272,5.6139,279500,6.8088235294117645,0.1447084233261339,3.1838235294117645
-121.86,37.27,17,4393,709,2292,692,5.6876,246500,6.348265895953757,0.1613931254268154,3.3121387283236996
-121.86,37.26,16,2814,485,1305,465,5.5121,224100,6.051612903225807,0.17235252309879176,2.806451612903226
-121.86,37.25,16,6958,1300,2965,1217,4.2885,262400,5.71733771569433,0.1868352974992814,2.436318816762531
-121.86,37.22,18,7245,1029,2893,1049,6.9508,361200,6.906577693040991,0.14202898550724638,2.757864632983794
-121.86,37.21,23,2552,305,916,316,9.1974,500001,8.075949367088608,0.1195141065830721,2.8987341772151898
-121.86,37.0,16,8638,1392,3706,1251,5.503,351800,6.904876099120703,0.16114841398471869,2.962430055955236
-121.86,36.63,37,338,109,231,100,2.5313,108300,3.38,0.3224852071005917,2.31
-121.86,36.6,31,1044,285,762,301,3.038,195300,3.46843853820598,0.27298850574712646,2.53156146179402
-121.86,36.6,21,3634,1011,1985,917,2.9085,156300,3.9629225736095965,0.2782058337919648,2.1646673936750274
-121.86,36.58,20,6332,991,2668,955,5.7578,347700,6.630366492146597,0.15650663297536324,2.793717277486911
-121.87,39.82,11,5103,825,2456,810,4.5032,159700,6.3,0.16166960611405057,3.0320987654320986
-121.87,39.75,22,1707,296,822,297,3.6625,126600,5.747474747474747,0.17340363210310486,2.7676767676767677
-121.87,39.74,7,1737,290,747,265,3.9,147000,6.554716981132075,0.1669545192861255,2.818867924528302
-121.87,38.02,52,2264,439,1403,476,2.7083,99400,4.756302521008403,0.19390459363957596,2.947478991596639
-121.87,38.02,31,3644,746,2229,678,3.1389,117800,5.374631268436578,0.20472008781558726,3.2876106194690267
-121.87,38.0,17,2713,442,1475,415,4.8542,144100,6.537349397590361,0.1629192775525249,3.5542168674698793
